pond_id,week_index,culture_type,age_days,avg_weight_g,shrimp_count,biomass_kg,temperature_c,ph,salinity_ppt,do_mg_l,do_min_mg_l,nh3_mg_l,tan_mg_l,seaweed_biomass_kg,feed_input_kg,feeding_rate_actual,shrimp_seaweed_ratio,buffer_index,oxygen_stress,thermal_stress,weekly_growth_g
P01,154,IMTA,22,4.719738506925223,78395,370.004,29.955,7.56,30.908,6.203,5.781,0.0345,0.3235,50.0,117.887,0.31861,7.40008,8748.521,0,0,0.166
P01,155,IMTA,23,4.743782016837002,77997,370.001,27.0,7.478,30.164,5.962,5.263,0.03,0.1174,52.085,97.0,0.26216,7.10377,10015.964,0,0,0.2625
P01,156,IMTA,24,4.697741935993145,78762,370.004,30.806,7.532,29.992,6.378,6.203,0.0794,0.0752,54.269,122.035,0.32982,6.81794,4302.608,0,0,0.2572
P01,157,IMTA,25,5.231332235867576,79544,416.121,29.713,7.604,30.507,5.869,5.727,0.032,0.4297,56.554,77.868,0.18713,7.35796,10051.595,0,0,0.3577
P01,158,IMTA,26,5.256128168856672,84234,442.745,31.0,7.41,30.916,5.312,4.732,0.0728,0.3213,58.941,106.15,0.23975,7.51167,4240.428,0,0,0.229
P01,159,IMTA,27,5.275734235938805,74026,390.542,27.0,7.434,30.495,5.495,4.859,0.0821,0.1247,61.431,56.141,0.14375,6.35735,4064.508,0,0,0.3715
P01,160,IMTA,28,5.547576425877529,86995,482.611,27.825,7.478,30.945,5.928,5.297,0.0143,0.4467,64.026,129.868,0.26909,7.5377,24882.93,0,0,0.2934
P01,161,IMTA,29,5.229221231924328,76244,398.697,30.781,7.426,29.949,5.678,4.87,0.0488,0.3834,66.726,117.199,0.29396,5.97513,7610.049,0,0,0.4104
P01,162,IMTA,30,5.330681453997681,87034,463.951,30.385,7.41,30.605,5.77,4.882,0.0383,0.1445,69.53,125.229,0.26992,6.67263,10220.405,0,0,0.2619
P01,163,IMTA,31,5.639102891792393,79506,448.343,29.523,7.41,29.508,5.964,5.923,0.0137,0.2954,72.439,89.613,0.19988,6.18925,29389.007,0,0,0.2393
P01,164,IMTA,32,5.682276593232266,79785,453.36,28.51,7.506,30.222,6.479,6.34,0.0788,0.2589,75.45,78.007,0.17206,6.00872,6125.111,0,0,0.3286
P01,165,IMTA,33,5.539910947994699,82287,455.863,30.051,7.509,30.799,5.943,5.204,0.0106,0.2305,78.563,126.174,0.27678,5.80249,40380.011,0,0,0.2502
P01,166,IMTA,34,6.04959529015661,70436,426.109,29.689,7.709,31.155,6.184,5.852,0.0555,0.1957,81.775,90.512,0.21241,5.21074,8953.157,0,0,0.3497
P01,167,IMTA,35,5.9922945429675885,82647,495.245,27.555,7.532,31.19,6.208,5.419,0.071,0.3222,85.084,171.36,0.34601,5.8207,7335.942,0,0,0.386
P01,168,IMTA,36,5.933864502013021,76478,453.81,28.494,7.538,31.009,5.554,4.717,0.0754,0.0434,88.485,156.741,0.34539,5.12869,6431.088,0,0,0.4789
P01,169,IMTA,37,6.407482463541519,89422,572.97,29.381,7.711,30.952,6.104,5.802,0.0482,0.2488,91.974,140.925,0.24595,6.22968,11413.075,0,0,0.347
P01,170,IMTA,38,6.5284370383715356,70621,461.045,27.405,7.558,29.248,6.198,5.841,0.0321,0.3851,95.548,83.928,0.18204,4.82528,17884.187,0,0,0.4246
P01,171,IMTA,39,6.790110641637109,87052,591.093,30.742,7.41,31.036,6.485,5.787,0.0369,0.3287,99.2,109.296,0.1849,5.9586,16971.242,0,0,0.4814
P01,172,IMTA,40,6.297446669728296,88738,558.823,27.876,7.588,30.098,6.579,5.222,0.0726,0.2946,102.924,161.598,0.28918,5.42945,9206.08,0,0,0.395
P01,173,IMTA,41,6.825998925538746,88553,604.463,27.438,7.731,31.022,6.267,5.86,0.01,0.1159,106.715,89.646,0.14831,5.66427,60803.056,0,0,0.3898
P01,174,IMTA,42,7.096764682348936,71794,509.505,27.0,7.434,30.889,5.601,5.111,0.0342,0.1837,110.565,92.956,0.18244,4.60821,17576.476,0,0,0.5217
P01,175,IMTA,43,7.3296909875868606,87910,644.353,30.777,7.59,30.795,5.928,5.617,0.0755,0.3945,114.465,193.979,0.30104,5.62924,8865.705,0,0,0.5826
P01,176,IMTA,44,7.121984645170218,85403,608.239,30.572,7.41,29.738,6.733,6.156,0.0107,0.0807,118.409,162.099,0.26651,5.13675,67941.499,0,0,0.4527
P01,177,IMTA,45,7.401883545013408,87588,648.316,28.316,7.505,31.095,6.314,5.541,0.042,0.1406,122.388,212.444,0.32769,5.29721,17968.1,0,0,0.6038
P01,178,IMTA,46,7.767115516811074,78268,607.917,30.145,7.48,30.354,6.143,5.651,0.0533,0.0942,126.393,117.882,0.19391,4.80972,14307.879,0,0,0.7371
P01,179,IMTA,47,7.5419578675402486,75268,567.668,28.884,7.522,30.361,5.975,5.4,0.0547,0.1213,130.416,93.205,0.16419,4.35277,13981.504,0,0,0.5986
P01,180,IMTA,48,7.481106928464246,72373,541.43,28.422,7.41,30.272,6.49,6.1,0.061,0.2248,134.446,177.531,0.32789,4.02713,14066.217,0,0,0.6237
P01,181,IMTA,49,8.033355385256836,87450,702.517,29.844,7.41,31.272,5.818,5.475,0.0444,0.0965,138.475,234.426,0.3337,5.07324,17734.684,0,0,0.6908
P01,182,IMTA,50,8.012924580357154,87967,704.873,31.0,7.41,30.398,5.869,5.624,0.0232,0.2166,142.494,203.079,0.28811,4.94669,34553.267,0,0,0.6456
P01,183,IMTA,51,8.007893575525136,72729,582.406,30.21,7.418,31.6,6.209,6.151,0.0781,0.472,146.493,126.587,0.21735,3.97565,11499.559,0,0,0.6592
P01,184,IMTA,52,8.04665239691333,77763,625.732,30.377,7.41,30.237,6.13,5.578,0.0582,0.1074,150.465,157.76,0.25212,4.15867,15592.546,0,0,0.6158
P01,185,IMTA,53,8.619896335288994,83966,723.778,29.518,7.564,31.521,5.998,5.635,0.0423,0.3005,154.399,170.999,0.23626,4.68772,21373.346,0,0,0.7814
P01,186,IMTA,54,8.301489114575286,85091,706.382,28.223,7.476,30.861,6.076,5.771,0.057,0.4165,158.288,227.809,0.3225,4.46264,16584.417,0,0,0.6715
P01,187,IMTA,55,8.364013982132839,74087,619.665,29.599,7.56,31.6,6.227,5.581,0.0643,0.1077,162.124,202.312,0.32649,3.82217,15458.376,0,0,0.6586
P01,188,IMTA,56,8.563844160890358,84569,724.236,28.174,7.428,31.6,5.793,5.711,0.0112,0.1512,165.899,102.132,0.14102,4.36552,79024.451,0,0,0.7662
P01,189,IMTA,57,9.012731095223385,81963,738.71,27.993,7.461,31.27,5.163,4.353,0.0425,0.1729,169.607,257.774,0.34895,4.35543,20134.585,0,0,0.6371
P01,190,IMTA,58,8.727388186862381,70651,616.599,29.582,7.444,31.148,6.431,5.749,0.0815,0.3522,173.24,138.542,0.22469,3.55921,13498.583,0,0,0.7704
P01,191,IMTA,59,9.19423966880484,86535,795.624,29.566,7.41,30.065,6.87,6.5,0.0381,0.2507,176.794,182.964,0.22996,4.50028,31032.826,0,0,0.7469
P01,192,IMTA,60,9.481935599887802,84474,800.977,30.338,7.77,31.453,5.483,4.849,0.031,0.072,180.263,257.222,0.32114,4.44339,30846.304,0,0,0.6782
P01,193,IMTA,61,9.378343953178966,79777,748.176,28.709,7.428,30.551,5.76,5.431,0.0716,0.2559,183.642,260.148,0.34771,4.07411,14560.443,0,0,0.763
P01,194,IMTA,62,9.432400764476139,77331,729.417,30.512,7.515,31.6,6.138,5.489,0.0415,0.2898,186.927,172.921,0.23707,3.90215,27005.428,0,0,0.8491
P01,195,IMTA,63,9.236873131674987,86953,803.174,30.937,7.475,29.383,6.322,6.156,0.0635,0.244,190.115,137.846,0.17163,4.22467,18632.524,0,0,0.7599
P01,196,IMTA,64,9.702853466748497,77184,748.905,28.73,7.486,31.6,6.449,5.635,0.0685,0.0696,193.204,198.452,0.26499,3.87625,17932.37,0,0,0.7071
P01,197,IMTA,65,9.328389505312359,86115,803.314,29.156,7.41,31.6,6.415,5.72,0.0794,0.4012,196.19,206.238,0.25673,4.09456,15654.026,0,0,0.8091
P01,198,IMTA,66,9.903053011112677,74734,740.095,31.0,7.708,31.6,5.716,5.322,0.0166,0.2579,199.074,114.085,0.15415,3.71769,64720.736,0,0,0.863
P01,199,IMTA,67,10.103323824789468,82632,834.858,27.906,7.438,30.783,6.753,6.359,0.0633,0.2787,201.853,262.08,0.31392,4.13597,21182.764,0,0,0.8766
P01,200,IMTA,68,10.426492436674703,89953,937.894,27.322,7.41,31.276,5.87,5.853,0.0685,0.3037,204.527,171.17,0.18251,4.58567,17276.901,0,0,0.8557
P01,201,IMTA,69,10.200610698350923,82830,844.917,28.195,7.41,30.581,6.042,5.736,0.0656,0.2964,207.097,229.141,0.2712,4.07982,18783.945,0,0,0.883
P01,202,IMTA,70,10.139662300066487,74434,754.736,28.224,7.41,31.033,5.974,5.762,0.0554,0.2656,209.562,236.808,0.31376,3.60149,22203.431,0,0,0.9512
P01,203,IMTA,71,10.908447318141002,72860,794.789,28.387,7.41,31.234,5.185,5.126,0.012,0.2386,211.924,173.59,0.21841,3.75035,84324.135,0,0,0.828
P01,204,IMTA,72,10.3310053134409,72216,746.064,29.372,7.746,29.914,6.527,6.332,0.0722,0.217,214.184,254.714,0.34141,3.48328,19092.748,0,0,0.894
P01,205,IMTA,73,10.760479549582968,70677,760.518,30.741,7.454,30.897,6.344,6.136,0.0479,0.1408,216.344,258.275,0.3396,3.51531,28074.424,0,0,0.9516
P01,206,IMTA,74,10.520850633120448,72388,761.583,28.671,7.413,31.188,5.785,5.408,0.0416,0.2979,218.406,143.843,0.18887,3.48701,29669.927,0,0,0.7986
P01,207,IMTA,75,11.016691835844245,88244,972.157,29.186,7.41,30.42,5.806,5.438,0.0581,0.2556,220.371,322.582,0.33182,4.41145,21651.831,0,0,0.9588
P01,208,IMTA,76,11.241043813333512,85629,962.559,28.167,7.479,29.6,6.2,5.472,0.0548,0.0524,222.243,137.264,0.1426,4.33112,24673.384,0,0,0.9202
P01,209,IMTA,77,11.92766021934831,80866,964.542,29.54,7.6,31.6,6.115,5.37,0.0315,0.101,224.023,265.428,0.27519,4.30555,42126.841,0,0,0.785
P01,210,IMTA,78,11.589699020976564,84934,984.359,28.654,7.658,31.195,6.215,5.413,0.0623,0.0527,225.715,262.655,0.26683,4.36108,22174.29,0,0,0.9319
P01,211,IMTA,79,11.197131710067385,80904,905.893,28.581,7.729,30.987,6.438,5.9,0.0741,0.2944,227.321,259.368,0.28631,3.98508,19474.985,0,0,1.0934
P01,212,IMTA,80,11.885548821431064,79021,939.208,29.106,7.41,31.6,6.389,5.91,0.0213,0.2065,228.844,282.898,0.30121,4.10413,65620.368,0,0,0.9913
P01,213,IMTA,81,12.071870676096381,83347,1006.154,29.158,7.63,30.32,5.467,4.782,0.0409,0.5031,230.288,300.062,0.29823,4.36911,30049.128,0,0,0.9571
P01,214,IMTA,82,11.90499048445195,85457,1017.365,28.973,7.77,29.783,6.316,6.312,0.0474,0.4547,231.656,248.028,0.24379,4.39171,30210.883,0,0,1.0647
P01,215,IMTA,83,12.234879036072858,78449,959.814,31.0,7.696,31.075,6.134,5.236,0.0537,0.1544,232.949,203.429,0.21195,4.12027,26124.171,0,0,1.0523
P01,216,IMTA,84,12.59308558571663,74185,934.218,31.0,7.569,31.6,6.189,5.711,0.0452,0.2452,234.173,169.71,0.18166,3.98944,31401.319,0,0,1.1055
P01,217,IMTA,85,12.914664752676208,86926,1122.62,29.277,7.524,31.138,6.513,5.989,0.0612,0.3788,235.328,256.22,0.22823,4.77044,24655.967,0,0,1.1017
P01,218,IMTA,86,12.551176671505132,77931,978.126,27.22,7.41,31.6,6.23,6.156,0.0753,0.0723,236.42,187.464,0.19166,4.13724,19316.295,0,0,0.986
P01,219,IMTA,87,12.455255171412004,79437,989.408,28.052,7.444,31.364,5.583,5.583,0.0399,0.2848,237.449,242.609,0.24521,4.16682,32420.814,0,0,1.1322
P01,220,IMTA,88,13.11655070490642,84783,1112.061,28.352,7.721,30.431,5.842,4.881,0.0308,0.1041,238.421,312.483,0.28099,4.66428,43768.774,0,0,1.0796
P01,221,IMTA,89,12.821511714034797,70642,905.737,29.517,7.41,30.819,6.118,5.276,0.0736,0.3451,239.336,292.421,0.32285,3.78437,19634.45,0,0,1.045
P01,222,IMTA,90,13.59816918075456,82856,1126.69,30.191,7.46,30.256,5.733,4.799,0.0216,0.3618,240.199,216.239,0.19192,4.69066,60846.022,0,0,0.9686
P01,223,IMTA,91,12.949978992588528,77105,998.508,31.0,7.41,30.841,5.881,5.301,0.0726,0.2684,241.011,175.006,0.17527,4.143,19259.797,0,0,1.0047
P01,224,IMTA,92,13.371299557869428,75440,1008.731,28.823,7.491,30.607,6.007,5.513,0.0347,0.1643,241.775,179.675,0.17812,4.17218,40650.89,0,0,1.156
P01,225,IMTA,93,13.41029225470816,74125,994.038,31.0,7.55,29.759,6.297,5.427,0.0706,0.3333,242.494,242.918,0.24438,4.09922,21321.072,0,0,1.1217
P01,226,IMTA,94,13.53640757858597,83483,1130.06,31.0,7.41,30.064,5.703,5.222,0.0639,0.4207,243.171,313.123,0.27709,4.64719,21375.958,0,0,1.0874
P01,227,IMTA,95,13.596661500540048,73235,995.752,30.554,7.41,31.369,6.59,6.027,0.0873,0.3592,243.807,324.972,0.32636,4.08419,18200.017,0,0,1.2165
P01,228,IMTA,96,14.0,82142,1149.988,29.294,7.41,30.766,6.143,5.608,0.0163,0.079,244.404,213.315,0.18549,4.70528,86950.949,0,0,1.1934
P01,229,IMTA,97,13.759415073619678,83579,1149.998,28.603,7.418,30.295,6.048,4.995,0.0871,0.0751,244.965,312.364,0.27162,4.69454,16820.678,0,0,1.1567
P01,230,IMTA,98,14.0,76575,1072.05,28.118,7.438,31.6,6.672,6.428,0.0276,0.2401,245.492,191.468,0.1786,4.36694,57311.391,0,0,1.1658
P01,231,IMTA,22,4.582885423783424,88466,405.43,29.169,7.586,31.095,5.958,5.944,0.0428,0.16,50.0,114.583,0.28262,8.10859,6806.451,0,0,0.3276
P01,232,IMTA,23,4.817473995318691,79024,380.696,28.456,7.41,30.525,6.471,6.134,0.0258,0.4079,52.085,119.366,0.31355,7.30911,12597.232,0,0,0.3195
P01,233,IMTA,24,4.584732726048215,80703,370.002,29.064,7.449,30.59,7.0,6.333,0.0431,0.3524,54.269,97.474,0.26344,6.81791,8622.148,0,0,0.3633
P01,234,IMTA,25,4.745925600784623,88790,421.391,29.915,7.488,30.86,6.093,5.766,0.0686,0.3469,56.554,97.195,0.23065,7.45114,4947.866,0,0,0.3469
P01,235,IMTA,26,5.027175538203353,88614,445.478,30.152,7.435,31.208,5.858,5.436,0.0526,0.0854,58.941,120.505,0.27051,7.55805,6447.35,0,0,0.1672
P01,236,IMTA,27,5.319967403130694,71871,382.351,29.771,7.41,30.462,5.97,5.596,0.0209,0.2047,61.431,79.952,0.20911,6.22403,16708.091,0,0,0.389
P01,237,IMTA,28,5.8734817514319975,82205,482.83,27.311,7.518,31.271,5.703,5.2,0.0574,0.1168,64.026,76.563,0.15857,7.5411,6251.193,0,0,0.418
P01,238,IMTA,29,5.649016058264295,82975,468.727,30.707,7.41,31.158,6.073,5.406,0.0383,0.1188,66.726,71.292,0.1521,7.02465,10302.55,0,0,0.4065
P01,239,IMTA,30,5.560849729100135,87087,484.278,28.496,7.41,30.503,5.867,5.131,0.0275,0.1946,69.53,139.889,0.28886,6.96498,14299.338,0,0,0.479
P01,240,IMTA,31,5.310654381254658,83945,445.803,29.312,7.492,30.644,5.76,5.7,0.0372,0.3309,72.439,81.851,0.1836,6.1542,10917.887,0,0,0.4824
P01,241,IMTA,32,5.615701551496645,74449,418.083,29.482,7.559,29.716,5.845,5.667,0.0869,0.1113,75.45,73.338,0.17542,5.54117,5015.082,0,0,0.4125
P01,242,IMTA,33,5.791889366415058,88267,511.233,29.808,7.607,31.318,6.572,6.072,0.0198,0.112,78.563,107.686,0.21064,6.50728,24780.069,0,0,0.4275
P01,243,IMTA,34,5.648374843246942,75669,427.407,29.268,7.41,30.445,5.631,4.838,0.0336,0.146,81.775,76.291,0.1785,5.2266,13295.613,0,0,0.364
P01,244,IMTA,35,5.566241125525334,87501,487.052,28.842,7.48,31.559,6.124,5.983,0.0653,0.333,85.084,96.644,0.19843,5.7244,7859.624,0,0,0.5594
P01,245,IMTA,36,6.474638820035654,86437,559.648,31.0,7.747,30.224,6.48,6.197,0.0713,0.1082,88.485,142.867,0.25528,6.32482,7934.501,0,0,0.4583
P01,246,IMTA,37,6.730406744520552,84913,571.499,27.569,7.427,30.393,6.463,5.61,0.0276,0.3938,91.974,172.951,0.30263,6.21369,20794.187,0,0,0.3955
P01,247,IMTA,38,6.792317527267543,84178,571.764,31.0,7.663,30.869,5.998,5.538,0.0303,0.3797,95.548,91.041,0.15923,5.98406,18317.215,0,0,0.5198
P01,248,IMTA,39,6.618141661454069,82048,543.005,28.996,7.41,29.54,5.708,5.049,0.0768,0.0869,99.2,166.095,0.30588,5.47385,7280.894,0,0,0.416
P01,249,IMTA,40,6.603992666694498,77594,512.43,29.433,7.41,31.6,5.843,4.734,0.0588,0.0346,102.924,154.032,0.30059,4.9787,10049.287,0,0,0.5054
P01,250,IMTA,41,6.763231852033034,82292,556.56,28.334,7.455,30.477,7.0,6.5,0.0706,0.0824,106.715,95.644,0.17185,5.21538,10429.098,0,0,0.6133
P01,251,IMTA,42,7.582756167889517,73638,558.379,29.695,7.68,31.249,6.767,6.284,0.0408,0.1876,110.565,130.759,0.23418,5.05025,17908.363,0,0,0.4919
P01,252,IMTA,43,7.3099078012466405,75345,550.765,31.0,7.576,31.6,5.496,5.076,0.0567,0.1846,114.465,90.282,0.16392,4.81163,10903.016,0,0,0.497
P01,253,IMTA,44,6.738817934248795,88321,595.179,28.825,7.491,31.463,5.889,5.578,0.078,0.3072,118.409,203.886,0.34256,5.02645,8828.192,0,0,0.6382
P01,254,IMTA,45,7.517964795659178,82818,622.623,29.938,7.41,30.749,6.121,5.4,0.0689,0.1398,122.388,130.508,0.20961,5.08727,10722.144,0,0,0.5744
P01,255,IMTA,46,7.376938227808654,73189,539.911,30.871,7.546,30.94,6.077,5.828,0.0586,0.3023,126.393,106.27,0.19683,4.27167,12888.895,0,0,0.528
P01,256,IMTA,47,7.340418318259764,83777,614.958,30.051,7.552,31.402,6.685,5.886,0.0183,0.1191,130.416,141.211,0.22963,4.71538,45148.704,0,0,0.5305
P01,257,IMTA,48,7.858813489292766,76066,597.789,28.486,7.426,31.581,6.195,4.954,0.0381,0.0677,134.446,208.726,0.34916,4.44632,21289.997,0,0,0.5208
P01,258,IMTA,49,8.137007394404312,77077,627.176,30.556,7.505,29.884,6.424,5.544,0.0559,0.0907,138.475,112.32,0.17909,4.52917,15638.362,0,0,0.5157
P01,259,IMTA,50,7.833734569909594,82016,642.492,29.705,7.41,30.563,6.411,6.26,0.0652,0.3731,142.494,102.927,0.1602,4.50891,13801.478,0,0,0.5461
P01,260,IMTA,51,8.38816110440389,87340,732.622,31.0,7.41,31.6,5.853,4.749,0.0112,0.4752,146.493,103.238,0.14092,5.00106,70197.205,0,0,0.6269
P01,261,IMTA,52,8.43720347149562,72865,614.777,30.42,7.493,30.056,5.79,5.22,0.0771,0.0771,150.465,111.248,0.18096,4.08586,11151.875,0,0,0.6233
P01,262,IMTA,53,8.4782228488056,85230,722.599,28.28,7.41,31.06,6.19,5.484,0.0825,0.0658,154.399,240.266,0.3325,4.68008,11439.521,0,0,0.6737
P01,263,IMTA,54,8.993048987985954,85812,771.712,30.299,7.41,30.886,5.866,5.524,0.0641,0.0723,158.288,131.771,0.17075,4.87536,14262.949,0,0,0.8915
P01,264,IMTA,55,8.397750576371571,86156,723.517,29.087,7.512,30.608,6.265,5.514,0.0191,0.3784,162.124,130.896,0.18092,4.46274,50477.572,0,0,0.6558
P01,265,IMTA,56,8.919153637944131,75697,675.153,28.572,7.41,31.6,6.01,5.947,0.0843,0.0898,165.899,140.187,0.20764,4.06966,11685.263,0,0,0.7096
P01,266,IMTA,57,8.434677648839363,79451,670.144,28.21,7.41,30.287,5.64,4.821,0.0784,0.2018,169.607,171.646,0.25613,3.95116,12055.152,0,0,0.7007
P01,267,IMTA,58,8.81919107851479,83922,740.124,30.243,7.53,30.245,5.516,5.23,0.0143,0.2212,173.24,177.768,0.24019,4.27224,62276.826,0,0,0.6015
P01,268,IMTA,59,9.020432902409048,84198,759.502,27.472,7.41,30.907,5.643,5.178,0.0593,0.4498,176.794,237.087,0.31216,4.29597,16536.809,0,0,0.8044
P01,269,IMTA,60,9.23462108009884,82774,764.387,28.981,7.639,31.118,5.978,5.335,0.0233,0.1267,180.263,174.602,0.22842,4.2404,44425.987,0,0,0.6539
P01,270,IMTA,61,8.913969887208118,79939,712.574,30.77,7.543,30.041,6.599,5.429,0.0685,0.2828,183.642,103.723,0.14556,3.88024,17435.562,0,0,0.6922
P01,271,IMTA,62,9.636448439962487,88738,855.119,28.158,7.464,31.234,5.534,5.169,0.0827,0.236,186.927,230.45,0.26949,4.57462,12364.438,0,0,0.8134
P01,272,IMTA,63,9.287533146926071,86026,798.969,30.624,7.41,31.541,5.775,5.197,0.0646,0.0415,190.115,253.947,0.31784,4.20255,16731.424,0,0,0.7771
P01,273,IMTA,64,9.665642561473456,77026,744.506,30.949,7.467,29.987,6.502,6.113,0.0373,0.0433,193.204,242.304,0.32546,3.85348,32769.518,0,0,0.6973
P01,274,IMTA,65,9.793439079594043,81792,801.025,29.842,7.714,30.551,6.274,5.949,0.0716,0.2618,196.19,178.203,0.22247,4.0829,16943.781,0,0,0.7634
P01,275,IMTA,66,10.326128424278888,83339,860.569,27.0,7.41,31.447,5.272,5.002,0.0622,0.2667,199.074,183.047,0.21271,4.32287,16595.765,0,0,0.8857
P01,276,IMTA,67,10.280093098482839,70726,727.07,27.557,7.634,30.603,5.704,5.269,0.0794,0.091,201.853,126.705,0.17427,3.60198,14318.052,0,0,0.8153
P01,277,IMTA,68,10.426003768580413,81136,845.924,28.798,7.496,31.193,6.94,6.158,0.0818,0.1786,204.527,240.16,0.2839,4.136,17145.336,0,0,0.7993
P01,278,IMTA,69,10.568472795227466,88538,935.711,28.71,7.57,30.746,6.171,5.345,0.0672,0.3564,207.097,152.648,0.16314,4.51824,18728.775,0,0,0.8217
P01,279,IMTA,70,10.491330187495352,75034,787.206,29.619,7.59,31.415,6.229,5.554,0.0493,0.4496,209.562,126.874,0.16117,3.75644,25966.694,0,0,0.8248
P01,280,IMTA,71,10.820532059773685,87005,941.44,29.471,7.431,30.701,6.311,6.134,0.0126,0.3269,211.924,199.469,0.21188,4.44234,98453.077,0,0,0.8525
P01,281,IMTA,72,10.074045579981664,81151,817.519,29.742,7.5,31.187,5.749,5.229,0.053,0.4726,214.184,157.012,0.19206,3.81689,22800.873,0,0,0.964
P01,282,IMTA,73,10.882501634632735,77287,841.076,28.686,7.41,30.956,6.093,5.915,0.0112,0.1281,216.344,177.215,0.2107,3.88767,107746.713,0,0,0.9147
P01,283,IMTA,74,10.758746818805122,85645,921.433,29.563,7.435,29.906,5.525,5.2,0.0873,0.0309,218.406,303.597,0.32948,4.2189,13669.869,0,0,0.9176
P01,284,IMTA,75,10.85657439682055,76025,825.371,29.834,7.754,30.441,6.086,5.458,0.0576,0.3881,220.371,283.119,0.34302,3.74537,22896.695,0,0,0.8529
P01,285,IMTA,76,11.071738229577171,81285,899.966,27.979,7.561,31.225,5.754,5.332,0.0826,0.4405,222.243,259.281,0.2881,4.04948,15302.282,0,0,0.8126
P01,286,IMTA,77,11.09854120446197,86327,958.104,27.708,7.58,31.6,6.313,5.825,0.0183,0.4078,224.023,286.706,0.29924,4.27681,73160.01,0,0,0.9458
P01,287,IMTA,78,11.595207313209418,86198,999.484,30.672,7.494,31.6,6.119,5.653,0.0477,0.3427,225.715,198.293,0.1984,4.42808,28344.994,0,0,1.0958
P01,288,IMTA,79,11.553975248659805,85307,985.635,30.466,7.41,31.6,5.979,5.447,0.0515,0.251,227.321,317.7,0.32233,4.33588,25905.361,0,0,1.1136
P01,289,IMTA,80,11.354672304622252,70329,798.563,29.458,7.483,30.623,6.558,6.157,0.0119,0.3806,228.844,139.365,0.17452,3.48954,116357.979,0,0,1.1181
P01,290,IMTA,81,11.546242723615562,74504,860.241,30.37,7.692,30.332,6.21,5.993,0.0789,0.4113,230.288,205.512,0.2389,3.7355,17905.34,0,0,1.0228
P01,291,IMTA,82,11.672726236903003,85982,1003.644,31.0,7.677,29.684,6.684,5.903,0.0314,0.1808,231.656,335.646,0.33443,4.33249,47793.68,0,0,0.838
P01,292,IMTA,83,12.308227139359383,79658,980.449,29.093,7.644,30.865,5.916,5.149,0.0769,0.4938,232.949,200.426,0.20442,4.20885,17700.44,0,0,1.0249
P01,293,IMTA,84,12.192138300577803,71474,871.421,29.074,7.41,30.264,6.003,5.43,0.0676,0.3392,234.173,266.938,0.30632,3.72128,20484.366,0,0,1.0088
P01,294,IMTA,85,12.502676987303378,76561,957.217,31.0,7.569,30.119,6.18,5.186,0.0723,0.3292,235.328,151.459,0.15823,4.06758,19838.56,0,0,0.9952
P01,295,IMTA,86,12.421932951348337,70080,870.529,30.849,7.527,30.666,6.294,5.812,0.0828,0.2169,236.42,166.933,0.19176,3.68214,17748.037,0,0,0.9824
P01,296,IMTA,87,12.742812614461473,73194,932.697,31.0,7.531,30.037,5.499,5.033,0.0372,0.3083,237.449,319.448,0.3425,3.92798,34148.362,0,0,1.137
P01,297,IMTA,88,13.15137084569849,73795,970.505,28.942,7.603,30.351,6.186,5.581,0.0594,0.4304,238.421,332.573,0.34268,4.07056,24412.599,0,0,1.0262
P01,298,IMTA,89,13.020299702998564,70604,919.285,30.163,7.41,30.123,6.529,6.5,0.0301,0.3745,239.336,162.766,0.17706,3.84098,50204.549,0,0,1.1457
P01,299,IMTA,90,13.18142699582968,74062,976.243,29.548,7.41,30.749,6.668,5.665,0.0327,0.1416,240.199,153.677,0.15742,4.06431,47471.009,0,0,1.132
P01,300,IMTA,91,13.144612532694477,74224,975.646,29.297,7.41,29.683,6.251,5.696,0.0416,0.2848,241.011,214.447,0.2198,4.04814,35380.38,0,0,1.1379
P01,301,IMTA,92,13.155851319244128,75563,994.096,31.0,7.41,30.979,5.796,5.46,0.0537,0.3713,241.775,293.209,0.29495,4.11165,25607.32,0,0,1.0934
P01,302,IMTA,93,12.963055714723883,70778,917.499,28.622,7.41,31.6,6.503,5.278,0.0385,0.4501,242.494,146.226,0.15937,3.78359,39908.964,0,0,1.1921
P01,303,IMTA,94,13.797898403545641,81481,1124.267,29.342,7.57,30.381,5.884,5.523,0.0275,0.2478,243.171,171.759,0.15277,4.62336,50158.518,0,0,1.1821
P01,304,IMTA,95,13.931735219108985,82545,1149.995,29.036,7.523,30.466,5.762,4.947,0.0683,0.4193,243.807,337.358,0.29336,4.71683,20257.978,0,0,1.223
P01,305,IMTA,96,13.361040147083767,86071,1149.998,31.0,7.41,30.775,6.047,5.934,0.0719,0.243,244.404,332.373,0.28902,4.70532,20259.736,0,0,1.1638
P01,306,IMTA,97,14.0,82142,1149.988,28.519,7.433,29.942,6.685,6.303,0.066,0.3966,244.965,212.001,0.18435,4.6945,24448.771,0,0,1.2372
P01,307,IMTA,98,13.957789353699258,71697,1000.732,29.865,7.439,31.6,5.753,5.252,0.024,0.3686,245.492,234.827,0.23465,4.07643,56442.007,0,0,1.2011
P01,308,IMTA,22,4.5,82223,370.003,27.907,7.41,30.938,6.311,5.653,0.0342,0.1262,50.0,56.339,0.15227,7.40007,8975.975,0,0,0.2095
P01,309,IMTA,23,5.281621227259225,85848,453.417,29.502,7.41,31.2,6.17,5.805,0.0734,0.4654,52.085,130.555,0.28794,8.7053,4318.171,0,0,0.3369
